com.samsung.shealth.step_daily_trend,6307003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
3d5ae31f-3dc8-4705-b3ee-d22ddffc60d4.binning_data.json,2025-05-26 20:27:01.939,2025-05-26 11:34:18.713,com.sec.android.app.shealth,-2,1769,1.2479148,1317.5,68.53,VfS0qUERdZ,com.sec.android.app.shealth,3d5ae31f-3dc8-4705-b3ee-d22ddffc60d4,1748217600000,
9ca9a88e-20c7-4e5d-ab44-19cbcb374681.binning_data.json,2025-05-27 03:00:03.973,2025-05-27 03:00:03.973,com.sec.android.app.shealth,0,1769,1.2479148,1317.5,68.53,R5wtjjS0Fd,com.sec.android.app.shealth,9ca9a88e-20c7-4e5d-ab44-19cbcb374681,1748217600000,
6d584d36-fda1-430a-b0c4-d8388594fa92.binning_data.json,2025-05-27 20:06:34.435,2025-05-27 12:55:01.063,com.sec.android.app.shealth,-2,5163,1.2401949,3841.79,200.69,VfS0qUERdZ,com.sec.android.app.shealth,6d584d36-fda1-430a-b0c4-d8388594fa92,1748304000000,
a34a86ff-b8e1-4839-9e9a-e0e0c48eb20b.binning_data.json,2025-05-28 03:00:07.051,2025-05-28 03:00:07.051,com.sec.android.app.shealth,0,5163,1.2401949,3841.79,200.69,R5wtjjS0Fd,com.sec.android.app.shealth,a34a86ff-b8e1-4839-9e9a-e0e0c48eb20b,1748304000000,
b3cbc0ae-7e9b-4cde-93fc-0fc6801621d0.binning_data.json,2025-05-28 20:55:03.310,2025-05-28 09:11:16.397,com.sec.android.app.shealth,-2,2954,1.3613532,2233.85,103.34,VfS0qUERdZ,com.sec.android.app.shealth,b3cbc0ae-7e9b-4cde-93fc-0fc6801621d0,1748390400000,
3b5c5a5a-3e6a-4868-821c-033ec844b3ca.binning_data.json,2025-05-29 03:00:06.509,2025-05-29 03:00:06.509,com.sec.android.app.shealth,0,2954,1.3613532,2233.85,103.34,R5wtjjS0Fd,com.sec.android.app.shealth,3b5c5a5a-3e6a-4868-821c-033ec844b3ca,1748390400000,
f87c0995-1916-4c75-ac34-144b21e64852.binning_data.json,2025-05-29 21:35:03.006,2025-05-29 13:35:03.283,com.sec.android.app.shealth,-2,6565,1.3674955,4958.77,234.69,VfS0qUERdZ,com.sec.android.app.shealth,f87c0995-1916-4c75-ac34-144b21e64852,1748476800000,
df154085-a215-45e2-94dc-e8ae3d3ab2b2.binning_data.json,2025-05-30 03:45:49.686,2025-05-30 03:45:49.686,com.sec.android.app.shealth,0,6565,1.3674955,4958.77,234.69,R5wtjjS0Fd,com.sec.android.app.shealth,df154085-a215-45e2-94dc-e8ae3d3ab2b2,1748476800000,
7aed2caf-0c9e-4ac6-8d65-29f83337cb72.binning_data.json,2025-05-30 19:55:06.276,2025-05-30 14:49:23.463,com.sec.android.app.shealth,-2,7779,1.3258346,5834.26,302.88998,VfS0qUERdZ,com.sec.android.app.shealth,7aed2caf-0c9e-4ac6-8d65-29f83337cb72,1748563200000,
30e0b56a-9740-4067-af7d-e13e0f4dc102.binning_data.json,2025-05-31 03:00:10.231,2025-05-31 03:00:10.231,com.sec.android.app.shealth,0,7779,1.3258346,5834.26,302.88998,R5wtjjS0Fd,com.sec.android.app.shealth,30e0b56a-9740-4067-af7d-e13e0f4dc102,1748563200000,
96b6fc10-e503-4b64-9cae-494ed393369a.binning_data.json,2025-06-01 00:15:05.579,2025-05-31 16:33:53.843,com.sec.android.app.shealth,-2,164,1.2343603,121.729996,5.8399997,VfS0qUERdZ,com.sec.android.app.shealth,96b6fc10-e503-4b64-9cae-494ed393369a,1748649600000,
04527906-a902-44bf-a7c7-c2a0e0e1502e.binning_data.json,2025-06-01 03:47:05.654,2025-06-01 03:47:05.654,com.sec.android.app.shealth,0,164,1.2343603,121.729996,5.8399997,R5wtjjS0Fd,com.sec.android.app.shealth,04527906-a902-44bf-a7c7-c2a0e0e1502e,1748649600000,
8dfb03ba-bd2a-4709-b859-a925b4aa5b28.binning_data.json,2025-06-01 22:55:07.106,2025-06-01 12:05:37.252,com.sec.android.app.shealth,-2,65,1.1505414,47.719997,2.3300002,VfS0qUERdZ,com.sec.android.app.shealth,8dfb03ba-bd2a-4709-b859-a925b4aa5b28,1748736000000,
73a39b7e-ba7b-450e-9493-237e42d4f573.binning_data.json,2025-06-02 03:48:06.175,2025-06-02 03:48:06.175,com.sec.android.app.shealth,0,65,1.1505414,47.719997,2.3300002,R5wtjjS0Fd,com.sec.android.app.shealth,73a39b7e-ba7b-450e-9493-237e42d4f573,1748736000000,
69829b75-1b1e-4c29-8904-0805845f77c0.binning_data.json,2025-06-02 22:15:02.984,2025-06-02 15:15:20.309,com.sec.android.app.shealth,-2,2720,1.2864242,2029.0701,108.65,VfS0qUERdZ,com.sec.android.app.shealth,69829b75-1b1e-4c29-8904-0805845f77c0,1748822400000,
e94d30a5-38be-4ef7-87c0-a33f80d3238f.binning_data.json,2025-06-03 04:14:49.768,2025-06-03 04:14:49.768,com.sec.android.app.shealth,0,2720,1.2864242,2029.0701,108.65,R5wtjjS0Fd,com.sec.android.app.shealth,e94d30a5-38be-4ef7-87c0-a33f80d3238f,1748822400000,
27845695-6b53-4e35-99d5-fb5882403c00.binning_data.json,2025-06-04 00:00:52.251,2025-06-03 11:28:39.190,com.sec.android.app.shealth,-2,3726,1.273271,2758.43,147.03,VfS0qUERdZ,com.sec.android.app.shealth,27845695-6b53-4e35-99d5-fb5882403c00,1748908800000,
27abcd2b-314d-4b52-b962-23b13acc6a36.binning_data.json,2025-06-04 04:10:27.048,2025-06-04 04:10:27.048,com.sec.android.app.shealth,0,3726,1.273271,2758.43,147.03,R5wtjjS0Fd,com.sec.android.app.shealth,27abcd2b-314d-4b52-b962-23b13acc6a36,1748908800000,
c011b20a-d582-4666-9cfd-25ee7926a9c0.binning_data.json,2025-06-04 20:55:39.892,2025-06-04 13:35:04.129,com.sec.android.app.shealth,-2,1626,1.2603421,1205.36,64.07,VfS0qUERdZ,com.sec.android.app.shealth,c011b20a-d582-4666-9cfd-25ee7926a9c0,1748995200000,
56ac9b28-cf4c-4dbe-a4f0-f41b080c10a2.binning_data.json,2025-06-05 03:00:14.188,2025-06-05 03:00:14.188,com.sec.android.app.shealth,0,1626,1.2603421,1205.36,64.07,R5wtjjS0Fd,com.sec.android.app.shealth,56ac9b28-cf4c-4dbe-a4f0-f41b080c10a2,1748995200000,
18dad57b-ff9a-44a3-9f9d-e6ead7a4c91b.binning_data.json,2025-06-05 20:38:07.091,2025-06-05 15:42:09.193,com.sec.android.app.shealth,-2,95,1.1753851,60.82,4.27,VfS0qUERdZ,com.sec.android.app.shealth,18dad57b-ff9a-44a3-9f9d-e6ead7a4c91b,1749081600000,
02ce5bb1-63bc-4902-bae2-4b5195094785.binning_data.json,2025-06-06 03:19:37.179,2025-06-06 03:19:37.179,com.sec.android.app.shealth,0,95,1.1753851,60.82,4.27,R5wtjjS0Fd,com.sec.android.app.shealth,02ce5bb1-63bc-4902-bae2-4b5195094785,1749081600000,
bce74456-aa24-4c8f-af2d-760229c6fe04.binning_data.json,2025-06-06 23:55:03.812,2025-06-06 14:40:52.495,com.sec.android.app.shealth,-2,164,1.0377932,113.729996,6.35,VfS0qUERdZ,com.sec.android.app.shealth,bce74456-aa24-4c8f-af2d-760229c6fe04,1749168000000,
6e26a3ba-ced6-4013-b98e-db8e70928b67.binning_data.json,2025-06-07 03:35:14.268,2025-06-07 03:35:14.268,com.sec.android.app.shealth,0,164,1.0377932,113.729996,6.35,R5wtjjS0Fd,com.sec.android.app.shealth,6e26a3ba-ced6-4013-b98e-db8e70928b67,1749168000000,
1d630cfa-37c3-4f82-9c7c-c45788080e9c.binning_data.json,2025-06-07 22:55:00.856,2025-06-07 18:46:21.473,com.sec.android.app.shealth,-2,186,1.1073583,129.15,7.449999,VfS0qUERdZ,com.sec.android.app.shealth,1d630cfa-37c3-4f82-9c7c-c45788080e9c,1749254400000,
ccb6c49e-9066-4014-b4f5-90171b6f4dc3.binning_data.json,2025-06-08 04:55:24.142,2025-06-08 04:55:24.142,com.sec.android.app.shealth,0,186,1.1073583,129.15,7.449999,R5wtjjS0Fd,com.sec.android.app.shealth,ccb6c49e-9066-4014-b4f5-90171b6f4dc3,1749254400000,
32ee533d-373d-45f9-a319-a99d8e22105f.binning_data.json,2025-06-09 00:09:17.558,2025-06-08 20:26:43.924,com.sec.android.app.shealth,-2,75,1.0534531,48.88,2.89,VfS0qUERdZ,com.sec.android.app.shealth,32ee533d-373d-45f9-a319-a99d8e22105f,1749340800000,
d9ba4eca-7539-460a-8b7d-4c6639311e8b.binning_data.json,2025-06-09 04:29:24.534,2025-06-09 04:29:24.534,com.sec.android.app.shealth,0,75,1.0534531,48.88,2.89,R5wtjjS0Fd,com.sec.android.app.shealth,d9ba4eca-7539-460a-8b7d-4c6639311e8b,1749340800000,
b97a5be2-1b64-412c-a7c0-73c08f6419ff.binning_data.json,2025-06-09 21:27:28.042,2025-06-09 13:50:25.198,com.sec.android.app.shealth,-2,159,1.0639272,111.799995,5.82,VfS0qUERdZ,com.sec.android.app.shealth,b97a5be2-1b64-412c-a7c0-73c08f6419ff,1749427200000,
a06481ea-eaa4-4d49-866f-cefb13b17d2d.binning_data.json,2025-06-10 04:28:52.974,2025-06-10 04:28:52.974,com.sec.android.app.shealth,0,159,1.0639272,111.799995,5.82,R5wtjjS0Fd,com.sec.android.app.shealth,a06481ea-eaa4-4d49-866f-cefb13b17d2d,1749427200000,
da7c9057-d9f6-4e93-9bec-c958b03664e1.binning_data.json,2025-06-10 20:15:02.807,2025-06-10 10:51:45.799,com.sec.android.app.shealth,-2,6995,1.3376452,5283.65,271.13998,VfS0qUERdZ,com.sec.android.app.shealth,da7c9057-d9f6-4e93-9bec-c958b03664e1,1749513600000,
2b00cd98-4050-4e2a-83c7-3cc6761dcf8f.binning_data.json,2025-06-11 03:00:09.207,2025-06-11 03:00:09.207,com.sec.android.app.shealth,0,6995,1.3376452,5283.65,271.13998,R5wtjjS0Fd,com.sec.android.app.shealth,2b00cd98-4050-4e2a-83c7-3cc6761dcf8f,1749513600000,
42a9f73c-e245-4c05-85d9-849f68d75a75.binning_data.json,2025-06-11 21:15:01.916,2025-06-11 12:47:07.251,com.sec.android.app.shealth,-2,10180,1.3158727,7564.04,393.79,VfS0qUERdZ,com.sec.android.app.shealth,42a9f73c-e245-4c05-85d9-849f68d75a75,1749600000000,
6b8dfc05-e53b-4554-86bc-8f6d3afadf5c.binning_data.json,2025-06-12 03:12:47.348,2025-06-12 03:12:47.348,com.sec.android.app.shealth,0,10180,1.3158727,7564.04,393.79,R5wtjjS0Fd,com.sec.android.app.shealth,6b8dfc05-e53b-4554-86bc-8f6d3afadf5c,1749600000000,
03241907-7c7d-4455-b6d8-0b63273af6f3.binning_data.json,2025-06-12 20:17:00.322,2025-06-12 15:05:20.097,com.sec.android.app.shealth,-2,486,1.1907254,359.31,18.01,VfS0qUERdZ,com.sec.android.app.shealth,03241907-7c7d-4455-b6d8-0b63273af6f3,1749686400000,
ccbad371-a8c8-4c27-ba0c-f92fe7e227d4.binning_data.json,2025-06-13 03:00:06.392,2025-06-13 03:00:06.392,com.sec.android.app.shealth,0,486,1.1907254,359.31,18.01,R5wtjjS0Fd,com.sec.android.app.shealth,ccbad371-a8c8-4c27-ba0c-f92fe7e227d4,1749686400000,
aeb0cd5a-7067-49d5-8a68-f7f840b2d698.binning_data.json,2025-06-14 00:53:35.788,2025-06-13 08:07:38.734,com.sec.android.app.shealth,-2,83,1.0914966,59.93,3.05,VfS0qUERdZ,com.sec.android.app.shealth,aeb0cd5a-7067-49d5-8a68-f7f840b2d698,1749772800000,
fc11d4de-b92d-4645-adda-23d4053965ee.binning_data.json,2025-06-14 03:00:03.152,2025-06-14 03:00:03.152,com.sec.android.app.shealth,0,83,1.0914966,59.93,3.05,R5wtjjS0Fd,com.sec.android.app.shealth,fc11d4de-b92d-4645-adda-23d4053965ee,1749772800000,
147e4244-8c09-4c11-88a4-f0a1a104b9c9.binning_data.json,2025-06-14 14:41:55.829,2025-06-14 11:42:10.740,com.sec.android.app.shealth,-2,2118,1.2681593,1568.28,77.53,VfS0qUERdZ,com.sec.android.app.shealth,147e4244-8c09-4c11-88a4-f0a1a104b9c9,1749859200000,
b62003f3-47e3-44bb-b617-45be6a93af7f.binning_data.json,2025-06-15 03:27:40.243,2025-06-15 03:27:40.243,com.sec.android.app.shealth,0,2118,1.2681593,1568.28,77.53,R5wtjjS0Fd,com.sec.android.app.shealth,b62003f3-47e3-44bb-b617-45be6a93af7f,1749859200000,
40833a3d-b326-4f60-a0ec-84da49f9134f.binning_data.json,2025-06-15 21:53:26.629,2025-06-15 16:22:51.345,com.sec.android.app.shealth,-2,53,0.9131985,36.560005,2.14,VfS0qUERdZ,com.sec.android.app.shealth,40833a3d-b326-4f60-a0ec-84da49f9134f,1749945600000,
1c6ae73e-ea43-4fcf-badd-ae236fd827f9.binning_data.json,2025-06-16 03:42:12.405,2025-06-16 03:42:12.405,com.sec.android.app.shealth,0,53,0.9131985,36.560005,2.14,R5wtjjS0Fd,com.sec.android.app.shealth,1c6ae73e-ea43-4fcf-badd-ae236fd827f9,1749945600000,
eac5aaa0-19a2-4c41-989b-fd9a637ee9ee.binning_data.json,2025-06-16 22:30:56.406,2025-06-16 14:24:33.592,com.sec.android.app.shealth,-2,2009,1.2786267,1502.11,75.95,VfS0qUERdZ,com.sec.android.app.shealth,eac5aaa0-19a2-4c41-989b-fd9a637ee9ee,1750032000000,
2b966dfd-7f58-48f7-a619-6b1dfb52529f.binning_data.json,2025-06-17 03:00:04.085,2025-06-17 03:00:04.085,com.sec.android.app.shealth,0,2009,1.2786267,1502.11,75.95,R5wtjjS0Fd,com.sec.android.app.shealth,2b966dfd-7f58-48f7-a619-6b1dfb52529f,1750032000000,
b3b6f300-a937-49a8-99d2-2e813123964d.binning_data.json,2025-06-17 22:35:02.620,2025-06-17 11:08:09.957,com.sec.android.app.shealth,-2,3634,1.300413,2706.16,132.76,VfS0qUERdZ,com.sec.android.app.shealth,b3b6f300-a937-49a8-99d2-2e813123964d,1750118400000,
1a7e05be-9085-4462-8daf-d48449193651.binning_data.json,2025-06-18 04:47:05.482,2025-06-18 04:47:05.482,com.sec.android.app.shealth,0,3634,1.300413,2706.16,132.76,R5wtjjS0Fd,com.sec.android.app.shealth,1a7e05be-9085-4462-8daf-d48449193651,1750118400000,
9a8ddb0b-2b59-4339-ac5f-7228a876d72f.binning_data.json,2025-06-18 18:59:30.181,2025-06-18 11:15:03.136,com.sec.android.app.shealth,-2,1046,1.1779273,770.65,39.71,VfS0qUERdZ,com.sec.android.app.shealth,9a8ddb0b-2b59-4339-ac5f-7228a876d72f,1750204800000,
50d7ca03-ac1f-4969-8831-d35ecab8b710.binning_data.json,2025-06-19 05:13:04.754,2025-06-19 05:13:04.754,com.sec.android.app.shealth,0,1046,1.1779273,770.65,39.71,R5wtjjS0Fd,com.sec.android.app.shealth,50d7ca03-ac1f-4969-8831-d35ecab8b710,1750204800000,
4c9109ff-6785-4c97-b280-094c1ccb4b16.binning_data.json,2025-06-19 16:35:02.314,2025-06-19 16:35:02.314,com.sec.android.app.shealth,-2,37,1.0690467,26.82,1.44,VfS0qUERdZ,com.sec.android.app.shealth,4c9109ff-6785-4c97-b280-094c1ccb4b16,1750291200000,
0383e13e-12c3-403d-924d-0b26677f5e6b.binning_data.json,2025-06-20 04:17:58.098,2025-06-20 04:17:58.098,com.sec.android.app.shealth,0,37,1.0690467,26.82,1.44,R5wtjjS0Fd,com.sec.android.app.shealth,0383e13e-12c3-403d-924d-0b26677f5e6b,1750291200000,
113c7fc4-2ef3-47e2-92cb-1080a988235f.binning_data.json,2025-06-20 19:15:05.155,2025-06-20 12:55:03.133,com.sec.android.app.shealth,-2,7435,1.3437433,5561.79,279.22,VfS0qUERdZ,com.sec.android.app.shealth,113c7fc4-2ef3-47e2-92cb-1080a988235f,1750377600000,
8063f3f9-658f-459c-bbe1-5e56dbba0e57.binning_data.json,2025-06-21 03:44:36.732,2025-06-21 03:44:36.732,com.sec.android.app.shealth,0,7435,1.3437433,5561.79,279.22,R5wtjjS0Fd,com.sec.android.app.shealth,8063f3f9-658f-459c-bbe1-5e56dbba0e57,1750377600000,
d68bde44-b003-4f1b-aaad-7014953c84eb.binning_data.json,2025-06-21 14:15:06.295,2025-06-21 11:55:02.430,com.sec.android.app.shealth,-2,1718,1.3568009,1305.39,59.51,VfS0qUERdZ,com.sec.android.app.shealth,d68bde44-b003-4f1b-aaad-7014953c84eb,1750464000000,
b2817dcc-9e4d-4a0a-a3d3-65ee7686af0a.binning_data.json,2025-06-22 03:16:33.793,2025-06-22 03:16:33.793,com.sec.android.app.shealth,0,1718,1.3568009,1305.39,59.51,R5wtjjS0Fd,com.sec.android.app.shealth,b2817dcc-9e4d-4a0a-a3d3-65ee7686af0a,1750464000000,
a4b84355-8f90-441a-90e3-2f1594bd5c29.binning_data.json,2025-06-23 01:13:36.201,2025-06-23 01:12:13.614,com.sec.android.app.shealth,-2,29,1.0740685,19.52,1.2800003,VfS0qUERdZ,com.sec.android.app.shealth,a4b84355-8f90-441a-90e3-2f1594bd5c29,1750550400000,
1dbde5c3-a7a0-449f-8f4d-4aacdb20fd40.binning_data.json,2025-06-23 03:00:08.572,2025-06-23 03:00:08.572,com.sec.android.app.shealth,0,29,1.0740685,19.52,1.2800003,R5wtjjS0Fd,com.sec.android.app.shealth,1dbde5c3-a7a0-449f-8f4d-4aacdb20fd40,1750550400000,
46e417d0-39c3-467b-b605-26a99d4789e1.binning_data.json,2025-06-23 22:23:52.171,2025-06-23 15:57:24.686,com.sec.android.app.shealth,-2,194,1.0826807,139.59,7.4999995,VfS0qUERdZ,com.sec.android.app.shealth,46e417d0-39c3-467b-b605-26a99d4789e1,1750636800000,
a58b7ec8-5020-42be-b559-c76f8bd09a4e.binning_data.json,2025-06-24 04:12:54.267,2025-06-24 04:12:54.267,com.sec.android.app.shealth,0,194,1.0826807,139.59,7.4999995,R5wtjjS0Fd,com.sec.android.app.shealth,a58b7ec8-5020-42be-b559-c76f8bd09a4e,1750636800000,
12ed4b16-5aa6-4237-bab8-90fa4dc0084d.binning_data.json,2025-06-24 10:31:12.330,2025-06-24 10:31:12.330,com.sec.android.app.shealth,-2,6,0.88888896,4.22,0.22,VfS0qUERdZ,com.sec.android.app.shealth,12ed4b16-5aa6-4237-bab8-90fa4dc0084d,1750723200000,
9a0db1e8-428b-4863-b654-95fdc1692b2a.binning_data.json,2025-06-25 04:14:38.119,2025-06-25 04:14:38.119,com.sec.android.app.shealth,0,6,0.88888896,4.22,0.22,R5wtjjS0Fd,com.sec.android.app.shealth,9a0db1e8-428b-4863-b654-95fdc1692b2a,1750723200000,
193330bd-f400-40d4-9e71-7902ea2e944d.binning_data.json,2025-06-25 20:36:53.265,2025-06-25 13:26:48.101,com.sec.android.app.shealth,-2,138,1.0975443,99.85,5.38,VfS0qUERdZ,com.sec.android.app.shealth,193330bd-f400-40d4-9e71-7902ea2e944d,1750809600000,
afcfe13b-bc86-46d4-b95b-bac72af131cf.binning_data.json,2025-06-26 03:04:34.710,2025-06-26 03:04:34.710,com.sec.android.app.shealth,0,138,1.0975443,99.85,5.38,R5wtjjS0Fd,com.sec.android.app.shealth,afcfe13b-bc86-46d4-b95b-bac72af131cf,1750809600000,
cad6da84-6eba-4b3a-afeb-702ffa2d70c2.binning_data.json,2025-06-26 19:35:22.377,2025-06-26 14:19:59.079,com.sec.android.app.shealth,-2,63,1.1834203,45.6,2.28,VfS0qUERdZ,com.sec.android.app.shealth,cad6da84-6eba-4b3a-afeb-702ffa2d70c2,1750896000000,
ce3c40ea-a16f-46ec-bc36-96f4475aa1e9.binning_data.json,2025-06-27 03:00:39.417,2025-06-27 03:00:39.417,com.sec.android.app.shealth,0,63,1.1834203,45.6,2.28,R5wtjjS0Fd,com.sec.android.app.shealth,ce3c40ea-a16f-46ec-bc36-96f4475aa1e9,1750896000000,
61044e42-5b20-44fa-9fad-23026c09cdb6.binning_data.json,2025-06-28 18:43:55.187,2025-06-28 18:40:05.228,com.sec.android.app.shealth,-2,35,0.96458125,22.7,1.32,VfS0qUERdZ,com.sec.android.app.shealth,61044e42-5b20-44fa-9fad-23026c09cdb6,1751068800000,
c98ee2bd-336f-40bc-888a-05806cb903a9.binning_data.json,2025-06-29 03:00:16.717,2025-06-29 03:00:16.717,com.sec.android.app.shealth,0,35,0.96458125,22.7,1.32,R5wtjjS0Fd,com.sec.android.app.shealth,c98ee2bd-336f-40bc-888a-05806cb903a9,1751068800000,
8a0c2863-676f-4400-b4b0-436109a732cc.binning_data.json,2025-06-29 19:50:02.946,2025-06-29 11:15:02.587,com.sec.android.app.shealth,-2,3024,1.22799,2156.94,120.27,VfS0qUERdZ,com.sec.android.app.shealth,8a0c2863-676f-4400-b4b0-436109a732cc,1751155200000,
363cbbb1-ff1c-4264-b02f-7fe3b1174b1f.binning_data.json,2025-06-30 03:13:54.113,2025-06-30 03:13:54.113,com.sec.android.app.shealth,0,3024,1.22799,2156.94,120.27,R5wtjjS0Fd,com.sec.android.app.shealth,363cbbb1-ff1c-4264-b02f-7fe3b1174b1f,1751155200000,
beb95997-db42-409c-b134-9b025d8bcc23.binning_data.json,2025-06-30 12:41:52.885,2025-06-30 12:40:37.171,com.sec.android.app.shealth,-2,35,1.4132845,22.48,1.1399994,VfS0qUERdZ,com.sec.android.app.shealth,beb95997-db42-409c-b134-9b025d8bcc23,1751241600000,
bd8744ba-44c7-4bdf-b88b-509e269a298c.binning_data.json,2025-07-01 03:20:37.629,2025-07-01 03:20:37.629,com.sec.android.app.shealth,0,35,1.4132845,22.48,1.1399994,R5wtjjS0Fd,com.sec.android.app.shealth,bd8744ba-44c7-4bdf-b88b-509e269a298c,1751241600000,
66cef577-7394-4f2b-b9b7-9b3fe9d6897b.binning_data.json,2025-07-01 18:35:02.059,2025-07-01 12:08:11.586,com.sec.android.app.shealth,-2,2256,1.343257,1671.54,80.659996,VfS0qUERdZ,com.sec.android.app.shealth,66cef577-7394-4f2b-b9b7-9b3fe9d6897b,1751328000000,
6acddf35-a6a1-44da-a6ca-f40ab3d7e60b.binning_data.json,2025-07-02 03:00:41.504,2025-07-02 03:00:41.504,com.sec.android.app.shealth,0,2256,1.343257,1671.54,80.659996,R5wtjjS0Fd,com.sec.android.app.shealth,6acddf35-a6a1-44da-a6ca-f40ab3d7e60b,1751328000000,
f081954e-ecf5-438c-a72a-f2a391da389b.binning_data.json,2025-07-02 20:53:02.471,2025-07-02 18:22:22.362,com.sec.android.app.shealth,-2,3630,1.4072529,2755.27,121.38,VfS0qUERdZ,com.sec.android.app.shealth,f081954e-ecf5-438c-a72a-f2a391da389b,1751414400000,
967faff4-b981-43d7-9629-7023d8a6cd41.binning_data.json,2025-07-03 03:00:04.132,2025-07-03 03:00:04.132,com.sec.android.app.shealth,0,3630,1.4072529,2755.27,121.38,R5wtjjS0Fd,com.sec.android.app.shealth,967faff4-b981-43d7-9629-7023d8a6cd41,1751414400000,
b6e3a587-9b6f-46af-8143-5d94e2836290.binning_data.json,2025-07-04 00:15:02.397,2025-07-03 14:15:01.335,com.sec.android.app.shealth,-2,6617,1.3494351,4985.6997,235.39,VfS0qUERdZ,com.sec.android.app.shealth,b6e3a587-9b6f-46af-8143-5d94e2836290,1751500800000,
e13d5119-4101-4255-a684-0d9c65675482.binning_data.json,2025-07-04 03:26:57.201,2025-07-04 03:26:57.201,com.sec.android.app.shealth,0,6617,1.3494351,4985.6997,235.39,R5wtjjS0Fd,com.sec.android.app.shealth,e13d5119-4101-4255-a684-0d9c65675482,1751500800000,
df247592-1d3f-4824-948d-bc6ea715eeff.binning_data.json,2025-07-05 01:05:03.047,2025-07-04 13:35:04.222,com.sec.android.app.shealth,-2,4041,1.30637,2989.16,148.41,VfS0qUERdZ,com.sec.android.app.shealth,df247592-1d3f-4824-948d-bc6ea715eeff,1751587200000,
551abcbf-719b-4f0d-8313-57eb6a9d84d7.binning_data.json,2025-07-05 03:55:55.814,2025-07-05 03:55:55.814,com.sec.android.app.shealth,0,4041,1.30637,2989.16,148.41,R5wtjjS0Fd,com.sec.android.app.shealth,551abcbf-719b-4f0d-8313-57eb6a9d84d7,1751587200000,
1f351644-b856-4954-9e10-4f636cf73b9d.binning_data.json,2025-07-05 15:58:58.565,2025-07-05 15:15:02.263,com.sec.android.app.shealth,-2,63,1.2588184,46.69,2.28,VfS0qUERdZ,com.sec.android.app.shealth,1f351644-b856-4954-9e10-4f636cf73b9d,1751673600000,
72f1d528-a41a-477d-9767-d1644f5faf78.binning_data.json,2025-07-06 03:00:03.751,2025-07-06 03:00:03.751,com.sec.android.app.shealth,0,63,1.2588184,46.69,2.28,R5wtjjS0Fd,com.sec.android.app.shealth,72f1d528-a41a-477d-9767-d1644f5faf78,1751673600000,
4ad20d3c-46ca-41e2-91c1-d2829a3878a8.binning_data.json,2025-07-07 23:22:56.287,2025-07-07 10:15:02.180,com.sec.android.app.shealth,-2,1698,1.2419636,1262.4,66.51,VfS0qUERdZ,com.sec.android.app.shealth,4ad20d3c-46ca-41e2-91c1-d2829a3878a8,1751846400000,
8c952cc3-d883-46dc-9138-c5732f4dbe81.binning_data.json,2025-07-08 03:00:02.638,2025-07-08 03:00:02.638,com.sec.android.app.shealth,0,1698,1.2419636,1262.4,66.51,R5wtjjS0Fd,com.sec.android.app.shealth,8c952cc3-d883-46dc-9138-c5732f4dbe81,1751846400000,
0defe27e-8895-4c75-a4b1-3d4fcb53aff5.binning_data.json,2025-07-09 01:15:01.957,2025-07-08 13:42:41.830,com.sec.android.app.shealth,-2,2033,1.2620838,1519.06,78.03,VfS0qUERdZ,com.sec.android.app.shealth,0defe27e-8895-4c75-a4b1-3d4fcb53aff5,1751932800000,
071e7b11-ff0e-40e2-9cc4-ae79b70f5bb5.binning_data.json,2025-07-09 04:04:54.476,2025-07-09 04:04:54.476,com.sec.android.app.shealth,0,2033,1.2620838,1519.06,78.03,R5wtjjS0Fd,com.sec.android.app.shealth,071e7b11-ff0e-40e2-9cc4-ae79b70f5bb5,1751932800000,
108489b0-a832-4583-8c14-a26924e210a3.binning_data.json,2025-07-09 20:44:18.293,2025-07-09 13:15:02.794,com.sec.android.app.shealth,-2,63,0.98942405,43.39,2.68,VfS0qUERdZ,com.sec.android.app.shealth,108489b0-a832-4583-8c14-a26924e210a3,1752019200000,
b7e3de78-92c1-4c5e-a37e-bc6f10a8a014.binning_data.json,2025-07-10 03:20:16.940,2025-07-10 03:20:16.940,com.sec.android.app.shealth,0,63,0.98942405,43.39,2.68,R5wtjjS0Fd,com.sec.android.app.shealth,b7e3de78-92c1-4c5e-a37e-bc6f10a8a014,1752019200000,
0384009e-e996-4d01-a2e3-9e3fce8019eb.binning_data.json,2025-07-10 21:55:03.651,2025-07-10 13:35:03.123,com.sec.android.app.shealth,-2,3137,1.3247662,2335.15,115.06,VfS0qUERdZ,com.sec.android.app.shealth,0384009e-e996-4d01-a2e3-9e3fce8019eb,1752105600000,
4a8a937f-d9b0-4205-a51d-871abce233c7.binning_data.json,2025-07-11 03:00:03.373,2025-07-11 03:00:03.373,com.sec.android.app.shealth,0,3137,1.3247662,2335.15,115.06,R5wtjjS0Fd,com.sec.android.app.shealth,4a8a937f-d9b0-4205-a51d-871abce233c7,1752105600000,
dcdd13cd-8e48-4cd0-a980-c9bb0b4edcf0.binning_data.json,2025-07-12 00:15:03.792,2025-07-11 13:15:02.405,com.sec.android.app.shealth,-2,2669,1.2381797,1957.33,103.59,VfS0qUERdZ,com.sec.android.app.shealth,dcdd13cd-8e48-4cd0-a980-c9bb0b4edcf0,1752192000000,
